country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi
rwanda,2014,2014,-1.9885899999999304,29.758921999999988,RWA.2,RWA.2.4,26,1,16.366918576923077
rwanda,2014,2014,-2.44859699999995,29.44357700000011,RWA.2,RWA.2.5,26,1,20.76934626923077
rwanda,2014,2014,-2.1011799999999408,29.78655300000002,RWA.2,RWA.2.4,26,1,24.84209307692307
rwanda,2014,2014,-2.4770219999999785,29.87010800000008,RWA.2,RWA.2.1,26,0,24.47915011538462
rwanda,2014,2014,-2.439284999999929,29.51282700000012,RWA.2,RWA.2.5,27,1,18.84611085185185
rwanda,2014,2014,-2.693515999999931,29.551970999999988,RWA.2,RWA.2.7,28,0,22.34267103571428
rwanda,2014,2014,-2.4837639999999506,29.853198000000106,RWA.2,RWA.2.1,28,0,26.376180571428566
rwanda,2014,2014,-1.884860999999939,29.690426000000112,RWA.2,RWA.2.4,26,1,26.0261053076923
rwanda,2014,2014,-2.3674769999999508,29.513500000000104,RWA.2,RWA.2.5,26,1,15.366759384615383
rwanda,2014,2014,-2.679461999999939,29.57433900000012,RWA.2,RWA.2.7,26,1,17.753686384615385
rwanda,2014,2014,-2.516337999999961,29.479797000000083,RWA.2,RWA.2.5,27,0,29.805551481481483
rwanda,2014,2014,-2.7844089999999304,29.677393000000087,RWA.2,RWA.2.7,26,1,15.299454346153851
rwanda,2014,2014,-2.4708589999999613,29.851333000000096,RWA.2,RWA.2.1,28,1,13.045751214285715
rwanda,2014,2015,-1.9617509999999403,30.44564500000012,RWA.3,RWA.3.7,26,0,29.46495273076923
rwanda,2014,2015,-1.9173269999999407,30.48935900000001,RWA.3,RWA.3.3,26,1,17.544455576923077
rwanda,2014,2015,-1.4690179999999495,30.252056000000007,RWA.3,RWA.3.6,25,1,18.414229520000003
rwanda,2014,2015,-2.37432999999993,30.60718199999999,RWA.3,RWA.3.4,26,1,17.743567192307697
rwanda,2014,2015,-2.108097999999929,30.29713500000001,RWA.3,RWA.3.7,25,1,23.283318960000003
rwanda,2014,2015,-2.1936619999999603,30.080812000000005,RWA.3,RWA.3.1,26,1,12.40106353846154
rwanda,2014,2015,-2.10467099999994,30.77162499999998,RWA.3,RWA.3.4,26,1,26.47202519230769
rwanda,2014,2015,-1.2861839999999305,30.422536000000008,RWA.3,RWA.3.6,25,1,31.068715999999995
rwanda,2014,2015,-1.9946179999999507,30.268465,RWA.3,RWA.3.7,26,1,18.106628269230768
rwanda,2014,2015,-1.856345999999971,30.485277000000107,RWA.3,RWA.3.7,26,1,32.76378157692307
rwanda,2014,2015,-2.20605699999993,30.26050700000008,RWA.3,RWA.3.1,26,0,20.118938807692302
rwanda,2014,2015,-1.4013579999999597,30.303543,RWA.3,RWA.3.6,26,1,24.51554026923077
rwanda,2014,2015,-1.96644699999996,30.425525999999994,RWA.3,RWA.3.7,26,0,34.988945692307695
rwanda,2014,2015,-2.0886879999999315,30.57153700000001,RWA.3,RWA.3.5,26,1,31.634832576923085
rwanda,2014,2015,-2.084499999999929,30.46097600000008,RWA.3,RWA.3.5,26,1,14.5132605
rwanda,2014,2015,-1.9151029999999307,30.33168699999999,RWA.3,RWA.3.7,26,1,20.352630730769228
rwanda,2014,2015,-1.44313099999994,30.12521200000001,RWA.3,RWA.3.6,28,1,26.802810749999995
rwanda,2014,2015,-2.2578409999999285,29.98133700000009,RWA.3,RWA.3.1,26,1,13.62753865384616
rwanda,2014,2015,-2.205331999999941,30.72601900000009,RWA.3,RWA.3.4,26,1,20.30435623076924
rwanda,2014,2015,-1.85914399999996,30.561579000000087,RWA.3,RWA.3.3,26,1,19.31681196153846
rwanda,2014,2015,-1.4884369999999807,30.306796000000084,RWA.3,RWA.3.6,26,1,20.970944961538468
rwanda,2014,2015,-2.3395749999999693,30.50366600000009,RWA.3,RWA.3.4,26,1,21.27325230769231
rwanda,2014,2015,-2.340019999999919,30.58912299999998,RWA.3,RWA.3.4,26,1,16.05345657692308
rwanda,2014,2015,-2.2767799999999685,30.68182400000012,RWA.3,RWA.3.4,27,0,37.04024477777778
rwanda,2014,2015,-1.3336369999999502,30.22776599999998,RWA.3,RWA.3.6,26,1,16.18381511538462
rwanda,2014,2015,-2.26513699999992,30.394040000000107,RWA.3,RWA.3.5,27,1,10.239305888888891
rwanda,2014,2015,-2.27658699999995,30.84208100000012,RWA.3,RWA.3.4,27,1,23.56252503703704
rwanda,2014,2015,-2.301289999999939,30.14678300000002,RWA.3,RWA.3.1,26,1,15.680306423076928
rwanda,2014,2015,-2.2109599999999414,30.17675200000009,RWA.3,RWA.3.1,25,1,23.59546496
rwanda,2014,2015,-2.372805999999969,30.11293200000011,RWA.3,RWA.3.1,26,1,36.796582846153846
rwanda,2014,2015,-1.6120969999999493,30.374948000000103,RWA.3,RWA.3.2,27,0,32.35802007407407
rwanda,2014,2015,-2.096533999999961,30.35136000000011,RWA.3,RWA.3.5,26,1,12.657864307692307
rwanda,2014,2015,-1.1067739999999695,30.43018400000009,RWA.3,RWA.3.6,27,0,29.01336685185186
rwanda,2014,2015,-1.6101909999999295,30.50831200000001,RWA.3,RWA.3.2,27,1,25.644014037037035
rwanda,2014,2015,-1.4348069999999804,30.44411100000011,RWA.3,RWA.3.6,26,1,18.48523723076924
rwanda,2014,2015,-2.2291339999999304,30.776039,RWA.3,RWA.3.4,26,1,23.422481538461543
rwanda,2014,2015,-2.23587299999997,30.51624700000011,RWA.3,RWA.3.5,26,1,15.954712423076923
rwanda,2014,2015,-2.2556109999999303,30.60576100000002,RWA.3,RWA.3.4,25,1,33.02874531999999
rwanda,2014,2015,-1.91799599999996,30.331270000000107,RWA.3,RWA.3.7,26,1,15.636838615384615
rwanda,2014,2015,-2.0838789999999694,30.45894199999999,RWA.3,RWA.3.5,25,1,18.54441376
rwanda,2014,2015,-1.79553199999998,30.510394000000108,RWA.3,RWA.3.3,26,1,19.525295346153847
rwanda,2014,2015,-1.3479889999999302,30.16500600000009,RWA.3,RWA.3.6,28,1,20.609701
rwanda,2014,2015,-2.02693599999998,30.375547999999988,RWA.3,RWA.3.7,26,1,23.708469692307684
rwanda,2014,2015,-2.2625149999999503,30.68346600000009,RWA.3,RWA.3.4,25,0,35.4101474
rwanda,2014,2015,-2.266785999999969,30.70101499999999,RWA.3,RWA.3.4,26,1,28.2186965
rwanda,2014,2015,-1.8637229999999407,30.27809400000012,RWA.3,RWA.3.7,26,1,38.18143119230769
rwanda,2014,2015,-1.47622499999994,30.20841700000009,RWA.3,RWA.3.6,27,1,15.628067666666668
rwanda,2014,2015,-1.9970139999999792,30.26395000000011,RWA.3,RWA.3.7,26,1,26.33828219230769
rwanda,2014,2015,-2.14643099999995,30.56567500000009,RWA.3,RWA.3.5,26,1,20.1559955
rwanda,2014,2015,-2.281267999999949,30.54243600000009,RWA.3,RWA.3.5,26,1,19.604291499999995
rwanda,2014,2015,-2.1525579999999405,30.181841000000084,RWA.3,RWA.3.1,27,1,22.346934629629622
rwanda,2014,2015,-1.2860439999999504,30.354774000000106,RWA.3,RWA.3.6,22,0,24.185445681818184
rwanda,2014,2015,-2.1311469999999413,30.39130000000011,RWA.3,RWA.3.5,26,1,15.37535707692308
rwanda,2014,2015,-1.9814119999999795,30.378812000000007,RWA.3,RWA.3.7,26,1,24.51472684615384
rwanda,2014,2015,-2.23689599999994,30.34267599999999,RWA.3,RWA.3.5,26,1,11.508217269230768
rwanda,2014,2015,-1.2095139999999598,30.398644,RWA.3,RWA.3.6,26,1,21.74745611538462
rwanda,2014,2015,-1.99059099999994,30.348977999999992,RWA.3,RWA.3.7,26,1,19.644319346153843
rwanda,2014,2015,-2.189898999999969,30.454163000000104,RWA.3,RWA.3.5,26,1,14.881188846153847
rwanda,2014,2015,-1.3443889999999792,30.247583000000088,RWA.3,RWA.3.6,25,1,16.516530559999993
rwanda,2014,2015,-2.1254309999999403,30.14542100000009,RWA.3,RWA.3.1,26,1,25.02784107692309
rwanda,2014,2015,-1.2253469999999396,30.390549000000085,RWA.3,RWA.3.6,26,0,29.77016565384616
rwanda,2014,2015,-2.348160999999949,30.463639000000093,RWA.3,RWA.3.4,26,1,17.02903526923077
rwanda,2014,2015,-2.0523459999999414,30.466145999999988,RWA.3,RWA.3.7,27,1,19.657313814814817
rwanda,2014,2015,-2.181871999999941,30.526334000000112,RWA.3,RWA.3.5,32,1,35.71002574999999
rwanda,2014,2015,-2.1618149999999314,30.54885000000012,RWA.3,RWA.3.5,26,0,37.39806288461538
rwanda,2014,2015,-2.1158589999999413,30.068332000000087,RWA.3,RWA.3.1,27,1,37.026588925925935
rwanda,2014,2015,-2.08940199999995,30.70433600000012,RWA.3,RWA.3.4,28,1,22.29217139285714
rwanda,2014,2015,-1.7108609999999704,30.463429000000108,RWA.3,RWA.3.3,26,1,19.25494865384616
rwanda,2014,2015,-2.089113999999938,30.14728400000012,RWA.3,RWA.3.1,26,1,13.959473961538464
rwanda,2014,2015,-2.1516579999999403,30.1129060000001,RWA.3,RWA.3.1,25,0,35.31634672
rwanda,2014,2015,-1.9170049999999603,30.40319299999999,RWA.3,RWA.3.7,27,1,28.03737044444444
rwanda,2014,2015,-2.258048999999971,30.24016200000009,RWA.3,RWA.3.1,26,1,23.47189038461539
rwanda,2014,2015,-1.98512699999998,30.31798500000011,RWA.3,RWA.3.7,26,1,17.531187423076922
rwanda,2014,2015,-2.192240999999969,30.56185600000001,RWA.3,RWA.3.5,27,1,20.85561692592593
rwanda,2014,2015,-2.205747999999971,30.702490000000115,RWA.3,RWA.3.4,25,1,22.670297
rwanda,2014,2015,-2.1921809999999486,30.198568000000016,RWA.3,RWA.3.1,26,1,12.769812423076925
rwanda,2014,2015,-1.5542089999999598,30.377730000000007,RWA.3,RWA.3.2,26,1,20.15674280769231
rwanda,2014,2015,-2.30127299999998,30.728073000000105,RWA.3,RWA.3.4,26,1,18.06123357692308
rwanda,2014,2015,-2.2907399999999707,30.26282700000012,RWA.3,RWA.3.1,26,1,16.36388653846154
rwanda,2014,2015,-2.15705799999995,30.54374000000008,RWA.3,RWA.3.5,29,0,38.32916824137932
rwanda,2014,2015,-1.942258999999979,30.46293500000012,RWA.3,RWA.3.7,28,1,30.31060167857144
rwanda,2014,2015,-2.2113009999999296,30.16183899999999,RWA.3,RWA.3.1,26,1,27.99157753846153
rwanda,2014,2015,-2.064835999999959,30.18828400000009,RWA.3,RWA.3.1,25,1,16.572501919999997
rwanda,2014,2015,-1.43363399999993,30.175425000000107,RWA.3,RWA.3.6,26,1,21.466969923076928
rwanda,2014,2015,-1.1206779999999403,30.355094000000115,RWA.3,RWA.3.6,26,1,21.0025805
rwanda,2014,2015,-2.2754759999999696,30.64088200000001,RWA.3,RWA.3.4,26,1,20.27303726923077
rwanda,2014,2015,-2.274565999999941,30.38316900000009,RWA.3,RWA.3.5,27,1,18.996828962962965
rwanda,2014,2015,-1.62412999999998,30.40242000000012,RWA.3,RWA.3.2,26,1,21.81361826923077
rwanda,2014,2015,-2.0030009999999288,30.49806000000012,RWA.3,RWA.3.3,26,1,22.631852961538467
rwanda,2014,2015,-1.9400339999999687,30.1335130000001,RWA.5,RWA.5.1,34,0,48.69264935294117
rwanda,2014,2015,-1.966515999999961,30.09132999999997,RWA.5,RWA.5.2,30,0,47.24907363333333
rwanda,2014,2015,-1.9556519999999296,30.04236600000012,RWA.5,RWA.5.3,26,0,37.55242688461539
rwanda,2014,2015,-1.9587179999999813,30.051572000000085,RWA.5,RWA.5.3,33,0,42.50610369696971
rwanda,2014,2015,-1.9812169999999587,30.16569500000002,RWA.5,RWA.5.2,29,0,39.13351744827587
rwanda,2014,2015,-1.9700229999999688,30.09356700000012,RWA.5,RWA.5.2,29,0,44.70577375862068
rwanda,2014,2015,-1.9617589999999705,30.213571000000112,RWA.5,RWA.5.1,23,0,25.91919347826088
rwanda,2014,2015,-1.945594999999969,30.05154600000001,RWA.5,RWA.5.3,35,0,44.88832068571428
rwanda,2014,2015,-1.8894439999999693,30.085292999999982,RWA.5,RWA.5.1,28,0,42.80208914285715
rwanda,2014,2015,-1.97042399999998,30.061715000000017,RWA.5,RWA.5.3,28,0,35.04660660714286
rwanda,2014,2015,-1.9419859999999287,30.1147970000001,RWA.5,RWA.5.1,26,0,36.57262361538461
rwanda,2014,2015,-1.9693579999999409,30.06210799999999,RWA.5,RWA.5.3,30,0,44.1985384
rwanda,2014,2015,-1.9312379999999505,30.056356000000083,RWA.5,RWA.5.1,30,0,44.92445373333333
rwanda,2014,2015,-1.9413119999999304,30.031191000000007,RWA.5,RWA.5.3,28,1,35.442410535714295
rwanda,2014,2015,-2.01623799999993,30.06735300000002,RWA.5,RWA.5.2,26,1,22.458335961538463
rwanda,2014,2015,-1.9902979999999395,30.086711000000008,RWA.5,RWA.5.2,29,0,36.828389620689656
rwanda,2014,2015,-1.9429189999999603,30.12681800000008,RWA.5,RWA.5.1,30,0,45.58350336666668
rwanda,2014,2015,-1.9735429999999496,30.04527100000008,RWA.5,RWA.5.3,31,0,41.13662745161291
rwanda,2014,2015,-1.8277339999999591,30.111544999999985,RWA.5,RWA.5.1,26,1,24.617539423076924
rwanda,2014,2015,-1.9290919999999687,30.059709000000108,RWA.5,RWA.5.1,31,0,47.69118167741935
rwanda,2014,2015,-1.99880899999994,30.19917900000008,RWA.5,RWA.5.2,30,0,44.90025886666667
rwanda,2014,2015,-1.8278199999999687,30.14661899999999,RWA.5,RWA.5.1,26,1,20.780380653846148
rwanda,2014,2015,-1.9453779999999488,30.061477,RWA.5,RWA.5.3,26,0,43.38669253846154
rwanda,2014,2015,-1.990423999999961,30.062693,RWA.5,RWA.5.2,26,0,32.64865557692308
rwanda,2014,2015,-1.9567169999999687,30.05199700000002,RWA.5,RWA.5.3,29,0,36.66783472413794
rwanda,2014,2015,-1.892778999999961,30.08350000000008,RWA.5,RWA.5.1,28,0,40.62682553571428
rwanda,2014,2015,-1.8508889999999387,30.20244500000012,RWA.5,RWA.5.1,26,1,20.03702557692308
rwanda,2014,2015,-1.82497899999993,30.115192999999984,RWA.5,RWA.5.1,26,1,16.521896653846152
rwanda,2014,2015,-1.9402899999999503,30.08516400000009,RWA.5,RWA.5.1,18,0,68.45548666666667
rwanda,2014,2015,-1.9047179999999504,29.999281000000103,RWA.5,RWA.5.3,26,1,22.39448842307692
rwanda,2014,2015,-1.9739329999999309,30.07128699999999,RWA.5,RWA.5.2,35,0,52.40408842857142
rwanda,2014,2015,-1.9713809999999508,30.11029100000008,RWA.5,RWA.5.2,32,0,57.25265640625001
rwanda,2014,2015,-1.9886239999999595,30.049848000000107,RWA.5,RWA.5.3,27,0,39.45157366666667
rwanda,2014,2015,-1.8976709999999504,30.19834700000012,RWA.5,RWA.5.1,26,1,23.505129576923075
rwanda,2014,2015,-1.9870889999999688,30.041822000000003,RWA.5,RWA.5.3,39,0,52.86209761538463
rwanda,2014,2015,-2.006543999999961,30.091999999999988,RWA.5,RWA.5.2,28,1,35.6069895
rwanda,2014,2015,-1.975922999999971,30.05174399999999,RWA.5,RWA.5.3,26,1,12.546194769230768
rwanda,2014,2015,-1.9351459999999687,30.059169000000107,RWA.5,RWA.5.3,29,0,40.92722755172413
rwanda,2014,2015,-1.986509999999952,30.135695000000084,RWA.5,RWA.5.2,35,0,58.169866371428576
rwanda,2014,2015,-1.9578799999999303,30.030743000000022,RWA.5,RWA.5.3,28,0,32.716101285714295
rwanda,2014,2015,-2.068246999999929,29.99984300000009,RWA.5,RWA.5.3,26,1,15.041175307692306
rwanda,2014,2015,-1.939648999999969,30.076508,RWA.5,RWA.5.1,31,0,48.238599387096784
rwanda,2014,2015,-1.99260099999998,30.10558400000011,RWA.5,RWA.5.2,33,0,52.84040433333333
rwanda,2014,2015,-1.9785999999999715,30.106811999999994,RWA.5,RWA.5.2,26,0,44.46254884615385
rwanda,2014,2015,-1.9661419999999288,30.03479000000001,RWA.5,RWA.5.3,30,0,41.16822536666667
rwanda,2014,2015,-1.9577149999999504,30.064664000000104,RWA.5,RWA.5.3,31,0,43.74989606451613
rwanda,2014,2015,-1.903764999999959,30.057599999999987,RWA.5,RWA.5.1,33,0,44.03658233333333
rwanda,2014,2015,-1.9600059999999595,30.17024800000012,RWA.5,RWA.5.1,33,0,43.50307281818181
rwanda,2014,2015,-1.9640179999999512,30.13663400000008,RWA.5,RWA.5.2,30,0,58.29817960000001
rwanda,2014,2015,-1.929529999999941,30.222200000000008,RWA.5,RWA.5.1,26,1,16.775543653846157
rwanda,2014,2015,-1.9785549999999712,30.024049999999992,RWA.5,RWA.5.3,26,1,30.24087134615385
rwanda,2014,2015,-1.9300179999999607,30.100624000000007,RWA.5,RWA.5.1,25,0,37.68679283999999
rwanda,2014,2015,-2.023809999999969,30.104405000000007,RWA.5,RWA.5.2,26,0,41.761041500000005
rwanda,2014,2015,-2.00219999999996,30.17781000000011,RWA.5,RWA.5.2,26,0,36.13243965384615
rwanda,2014,2015,-2.026243999999961,30.194290000000017,RWA.5,RWA.5.2,27,1,26.171582629629626
rwanda,2014,2015,-1.941056999999939,30.040280000000088,RWA.5,RWA.5.1,26,0,41.30658123076924
rwanda,2014,2015,-1.971971999999939,30.09852200000011,RWA.5,RWA.5.2,27,0,45.78879092592593
rwanda,2014,2015,-1.97641699999997,30.133994000000023,RWA.5,RWA.5.2,34,0,57.70423152941176
rwanda,2014,2015,-1.9877339999999304,30.120384000000097,RWA.5,RWA.5.2,23,0,60.99394534782608
rwanda,2014,2015,-1.9686949999999688,30.054832000000005,RWA.5,RWA.5.3,29,0,47.71291713793104
rwanda,2014,2015,-1.74719099999993,30.14129200000011,RWA.1,RWA.1.3,28,1,27.814301071428567
rwanda,2014,2015,-1.7614349999999492,30.17961000000001,RWA.1,RWA.1.3,26,1,22.299530538461543
rwanda,2014,2015,-1.5071689999999809,29.503295999999985,RWA.1,RWA.1.4,26,1,14.208239346153848
rwanda,2014,2015,-1.4834979999999405,29.84106500000008,RWA.1,RWA.1.1,26,1,14.10047976923077
rwanda,2014,2015,-1.55726499999997,29.783143000000106,RWA.1,RWA.1.1,27,1,16.262560333333337
rwanda,2014,2015,-1.79020999999995,30.101707,RWA.1,RWA.1.5,26,1,21.00321523076923
rwanda,2014,2015,-1.5874349999999706,29.86309100000009,RWA.1,RWA.1.1,26,1,19.752755807692303
rwanda,2014,2015,-1.6882069999999796,29.737172999999988,RWA.1,RWA.1.2,26,1,14.173080230769228
rwanda,2014,2015,-1.36908599999992,29.771636000000093,RWA.1,RWA.1.1,26,1,17.649836115384616
rwanda,2014,2015,-1.6883279999999603,30.164622000000115,RWA.1,RWA.1.3,26,1,18.63375257692308
rwanda,2014,2015,-1.4052559999999508,29.8398,RWA.1,RWA.1.1,26,0,24.350742
rwanda,2014,2015,-1.4905859999999505,29.595738999999988,RWA.1,RWA.1.4,32,1,32.732949062500005
rwanda,2014,2015,-1.43340499999994,29.715125000000096,RWA.1,RWA.1.1,24,1,15.774137458333334
rwanda,2014,2015,-1.54772699999995,29.94548400000009,RWA.1,RWA.1.1,26,1,17.03511903846154
rwanda,2014,2015,-1.5679739999999402,29.98953500000001,RWA.1,RWA.1.1,26,1,22.025731307692304
rwanda,2014,2015,-1.819250999999951,29.85284400000011,RWA.1,RWA.1.2,27,0,39.81518418518519
rwanda,2014,2015,-1.7756519999999798,30.243992000000013,RWA.1,RWA.1.3,26,1,21.54341723076923
rwanda,2014,2015,-1.5827729999999691,30.08768700000008,RWA.1,RWA.1.3,32,0,39.1551613125
rwanda,2014,2015,-1.3709809999999696,29.87270100000012,RWA.1,RWA.1.1,27,1,19.354758999999994
rwanda,2014,2015,-1.4752849999999291,29.755140999999988,RWA.1,RWA.1.1,26,1,22.92438507692308
rwanda,2014,2015,-1.71427099999994,30.075624000000094,RWA.1,RWA.1.5,26,1,18.77956565384616
rwanda,2014,2015,-1.7238109999999602,29.84359500000009,RWA.1,RWA.1.2,25,1,24.074840960000003
rwanda,2014,2015,-1.5214009999999694,29.93598600000008,RWA.1,RWA.1.1,26,1,23.39789692307692
rwanda,2014,2015,-1.39613599999996,29.724066000000104,RWA.1,RWA.1.1,26,1,21.6760605
rwanda,2014,2015,-1.4536649999999396,29.699069000000115,RWA.1,RWA.1.1,29,0,26.401176206896547
rwanda,2014,2015,-1.91007899999994,29.981290000000094,RWA.1,RWA.1.5,26,1,30.154544730769228
rwanda,2014,2015,-1.740068999999949,30.07119000000011,RWA.1,RWA.1.5,26,1,22.057770769230768
rwanda,2014,2015,-1.55468299999995,29.501642000000093,RWA.1,RWA.1.4,26,1,19.90935888461539
rwanda,2014,2015,-1.5090699999999508,29.80534599999999,RWA.1,RWA.1.1,29,1,29.29251751724137
rwanda,2014,2015,-1.4364819999999598,29.69894599999999,RWA.1,RWA.1.1,25,1,17.19169328
rwanda,2014,2015,-1.7854159999999404,30.090131000000007,RWA.1,RWA.1.5,25,1,21.770363719999995
rwanda,2014,2015,-1.691704999999961,29.8432280000001,RWA.1,RWA.1.2,26,1,20.84072942307692
rwanda,2014,2015,-1.4877359999999298,29.910394000000107,RWA.1,RWA.1.1,26,1,23.27833223076923
rwanda,2014,2015,-1.4747289999999702,29.63128300000009,RWA.1,RWA.1.4,25,0,30.21926576
rwanda,2014,2015,-1.7139489999999593,29.531586000000093,RWA.4,RWA.4.3,26,1,13.056005653846158
rwanda,2014,2015,-1.83217099999996,29.434806999999985,RWA.4,RWA.4.7,26,1,18.763348269230768
rwanda,2014,2015,-2.264230999999939,29.42447600000002,RWA.4,RWA.4.1,26,1,17.186248807692312
rwanda,2014,2015,-1.6523229999999696,29.364330000000106,RWA.4,RWA.4.5,26,1,15.9107275
rwanda,2014,2015,-2.407731999999952,29.020666000000112,RWA.4,RWA.4.4,27,1,25.309907518518525
rwanda,2014,2015,-1.618836999999929,29.505024000000013,RWA.4,RWA.4.3,25,0,28.06730176
rwanda,2014,2015,-2.43156799999997,28.891084999999983,RWA.4,RWA.4.6,26,1,20.89100696153846
rwanda,2014,2015,-1.67317499999996,29.50964199999999,RWA.4,RWA.4.3,26,1,18.07162557692308
rwanda,2014,2015,-1.6351829999999292,29.46505300000012,RWA.4,RWA.4.3,26,0,17.891129615384617
rwanda,2014,2015,-2.3039499999999298,29.172068,RWA.4,RWA.4.4,26,1,22.96848884615385
rwanda,2014,2015,-1.65506199999993,29.52216800000009,RWA.4,RWA.4.3,26,1,16.699008615384614
rwanda,2014,2015,-2.231498999999929,29.369872999999988,RWA.4,RWA.4.1,28,1,23.80634264285714
rwanda,2014,2015,-2.59324399999997,29.036774000000005,RWA.4,RWA.4.6,26,1,21.456814846153843
rwanda,2014,2015,-1.787039999999931,29.34054700000012,RWA.4,RWA.4.7,25,1,17.51859196
rwanda,2014,2015,-1.615254999999929,29.614663000000096,RWA.4,RWA.4.3,26,1,18.15316934615385
rwanda,2014,2015,-2.312314999999961,29.033729000000104,RWA.4,RWA.4.4,26,1,18.395766884615387
rwanda,2014,2015,-1.7831939999999802,29.31351100000009,RWA.4,RWA.4.7,26,0,25.76133523076923
rwanda,2014,2015,-2.26619299999993,29.166131000000096,RWA.4,RWA.4.4,26,1,15.683627923076925
rwanda,2014,2015,-1.83295899999996,29.54918800000008,RWA.4,RWA.4.2,26,1,16.82494180769231
rwanda,2014,2015,-1.9312919999999296,29.57916100000011,RWA.4,RWA.4.2,25,1,13.30029844
rwanda,2014,2015,-1.5715789999999292,29.523147000000105,RWA.4,RWA.4.3,26,1,13.732659769230771
rwanda,2014,2015,-1.5228559999999305,29.440278000000003,RWA.4,RWA.4.3,24,1,17.964715291666668
rwanda,2014,2015,-2.414555999999949,28.92067300000009,RWA.4,RWA.4.6,26,1,17.917716615384617
rwanda,2014,2015,-1.774513999999949,29.33300200000009,RWA.4,RWA.4.7,27,1,20.191228925925927
rwanda,2014,2015,-1.5711279999999304,29.3910490000001,RWA.4,RWA.4.5,26,1,19.11222061538462
rwanda,2014,2015,-1.627994999999941,29.43947100000002,RWA.4,RWA.4.3,28,0,27.772230285714294
rwanda,2014,2015,-2.626010999999949,28.968827,RWA.4,RWA.4.6,26,1,17.312812961538462
rwanda,2014,2015,-1.5703229999999708,29.454242000000104,RWA.4,RWA.4.3,26,1,19.360890769230767
rwanda,2014,2015,-1.766821999999929,29.64238100000011,RWA.4,RWA.4.2,26,1,23.95820838461539
rwanda,2014,2015,-1.7181409999999506,29.5403390000001,RWA.4,RWA.4.3,26,1,16.755842961538463
rwanda,2014,2015,-1.6310589999999394,29.483854000000097,RWA.4,RWA.4.3,25,1,19.28338316
rwanda,2014,2015,-1.7257789999999311,29.556414000000103,RWA.4,RWA.4.3,28,1,23.67800778571428
rwanda,2014,2015,-1.6824019999999698,29.60984200000008,RWA.4,RWA.4.3,27,1,21.981115111111105
rwanda,2014,2015,-2.696064999999981,29.00459200000011,RWA.4,RWA.4.6,26,0,25.75719515384615
rwanda,2014,2015,-1.9659219999999795,29.532319000000022,RWA.4,RWA.4.2,26,1,10.89812696153846
rwanda,2014,2015,-1.7508879999999698,29.322308000000103,RWA.4,RWA.4.7,26,1,23.73852203846155
rwanda,2014,2015,-1.5967879999999497,29.47309000000008,RWA.4,RWA.4.3,26,1,13.928069115384613
rwanda,2014,2015,-1.5325599999999302,29.38215600000012,RWA.4,RWA.4.5,26,1,18.45541803846154
rwanda,2014,2015,-2.5032219999999383,29.04723100000012,RWA.4,RWA.4.4,28,1,19.04168003571429
rwanda,2014,2015,-2.15120399999995,29.557585000000103,RWA.4,RWA.4.1,31,1,29.60217603225807
rwanda,2014,2015,-1.9689359999999287,29.392028999999987,RWA.4,RWA.4.7,26,0,42.01506615384615
rwanda,2014,2015,-1.6368579999999606,29.396306999999982,RWA.4,RWA.4.5,26,1,15.451922192307691
rwanda,2014,2015,-1.8298369999999409,29.490725000000108,RWA.4,RWA.4.2,25,1,12.05672868
rwanda,2014,2015,-2.1460799999999285,29.30727700000011,RWA.4,RWA.4.1,26,1,15.412733923076926
rwanda,2014,2015,-1.6388799999999697,29.349857000000007,RWA.4,RWA.4.5,26,1,17.444674653846157
rwanda,2014,2015,-2.14411999999993,29.30945500000008,RWA.4,RWA.4.1,27,1,18.795588629629627
rwanda,2014,2015,-1.6513119999999608,29.5280910000001,RWA.4,RWA.4.3,26,1,14.09293746153846
rwanda,2014,2015,-2.5045459999999498,29.64013699999999,RWA.2,RWA.2.2,26,1,15.275992461538465
rwanda,2014,2015,-2.011384999999961,29.8442180000001,RWA.2,RWA.2.3,26,1,15.381672846153853
rwanda,2014,2015,-2.332797999999969,29.940341,RWA.2,RWA.2.6,26,1,13.576506423076925
rwanda,2014,2015,-2.1102499999999504,29.93952200000012,RWA.2,RWA.2.3,26,1,20.57854019230769
rwanda,2014,2015,-2.1693739999999497,29.75963200000012,RWA.2,RWA.2.8,26,1,17.340778807692306
rwanda,2014,2015,-2.208824999999931,29.76490400000011,RWA.2,RWA.2.8,26,1,11.871103153846152
rwanda,2014,2015,-2.20526099999995,29.86276299999998,RWA.2,RWA.2.8,27,1,13.59741203703704
rwanda,2014,2015,-2.2714949999999594,29.90186100000009,RWA.2,RWA.2.8,26,1,9.082180615384615
rwanda,2014,2015,-2.2446299999999706,29.746896,RWA.2,RWA.2.6,26,1,20.47194546153846
rwanda,2014,2015,-2.801088999999932,29.50525000000001,RWA.2,RWA.2.7,26,1,17.718563615384618
rwanda,2014,2015,-2.108707999999979,29.865992000000112,RWA.2,RWA.2.8,26,1,12.846258692307694
rwanda,2014,2015,-2.2588529999999305,29.781557000000102,RWA.2,RWA.2.8,26,1,14.369985346153843
rwanda,2014,2015,-1.9389799999999584,29.94065100000011,RWA.2,RWA.2.3,26,1,20.662549307692306
rwanda,2014,2015,-2.33315099999993,29.67954600000008,RWA.2,RWA.2.6,26,1,19.54362315384616
